           177	2025-07-04 07:38:56	2	0	1	0
           171	2025-07-04 07:46:27	2	0	1	0
           173	2025-07-04 07:46:57	2	0	1	0
           176	2025-07-04 07:47:49	2	0	1	0
           169	2025-07-04 07:51:41	2	0	1	0
           155	2025-07-04 07:54:39	2	0	1	0
           180	2025-07-04 07:57:54	2	0	1	0
           183	2025-07-04 08:00:31	2	0	1	0
           127	2025-07-04 08:05:11	2	0	1	0
           136	2025-07-04 08:13:53	2	0	1	0
           117	2025-07-04 08:17:53	2	0	1	0
            54	2025-07-04 08:18:00	2	0	1	0
            54	2025-07-04 08:18:03	2	0	1	0
            10	2025-07-04 08:18:25	2	0	1	0
           121	2025-07-04 08:22:26	2	0	1	0
            79	2025-07-04 08:22:34	2	0	1	0
            50	2025-07-04 08:24:06	2	0	1	0
           167	2025-07-04 08:26:58	2	0	1	0
            39	2025-07-04 08:29:44	2	0	1	0
            93	2025-07-04 08:30:59	2	0	1	0
            72	2025-07-04 08:40:18	2	0	1	0
            72	2025-07-04 08:40:22	2	0	1	0
           161	2025-07-04 08:44:24	2	0	1	0
             9	2025-07-04 09:13:06	2	0	1	0
           178	2025-07-04 11:27:10	2	0	1	0
           132	2025-07-04 13:06:06	2	0	1	0
            50	2025-07-04 14:17:44	2	0	1	0
            50	2025-07-04 14:18:03	2	1	1	0
           166	2025-07-04 15:21:38	2	1	1	0
           134	2025-07-04 15:22:50	2	1	1	0
           183	2025-07-04 15:23:05	2	1	1	0
           177	2025-07-04 15:23:22	2	1	1	0
           161	2025-07-04 15:23:32	2	1	1	0
           173	2025-07-04 15:23:37	2	1	1	0
           169	2025-07-04 15:23:44	2	1	1	0
           180	2025-07-04 15:23:49	2	1	1	0
           155	2025-07-04 15:23:55	2	1	1	0
            97	2025-07-04 15:24:05	2	1	1	0
           136	2025-07-04 15:24:10	2	1	1	0
           176	2025-07-04 15:24:23	2	1	1	0
           171	2025-07-04 15:24:29	2	1	1	0
           127	2025-07-04 15:25:04	2	1	1	0
           113	2025-07-04 15:25:11	2	1	1	0
           132	2025-07-04 15:25:31	2	1	1	0
           178	2025-07-04 15:25:36	2	1	1	0
           142	2025-07-04 15:26:02	2	1	1	0
           167	2025-07-04 15:26:45	2	1	1	0
           117	2025-07-04 15:26:51	2	1	1	0
            54	2025-07-04 15:26:56	2	1	1	0
            10	2025-07-04 15:27:01	2	1	1	0
            39	2025-07-04 15:27:57	2	1	1	0
           121	2025-07-04 15:28:03	2	1	1	0
            72	2025-07-04 15:28:11	2	1	1	0
            72	2025-07-04 15:28:15	2	1	1	0
            93	2025-07-04 15:28:31	2	1	1	0
            79	2025-07-04 15:29:02	2	1	1	0
            93	2025-07-04 15:29:13	2	1	1	0
           179	2025-07-04 15:37:44	2	1	1	0
            96	2025-07-04 15:48:04	2	1	1	0
            97	2025-07-07 07:37:43	2	0	1	0
            96	2025-07-07 07:38:35	2	0	1	0
           171	2025-07-07 07:41:00	2	0	1	0
           142	2025-07-07 07:44:25	2	0	1	0
           180	2025-07-07 07:45:53	2	0	1	0
           173	2025-07-07 07:48:00	2	0	1	0
             4	2025-07-07 07:49:33	2	0	1	0
           155	2025-07-07 07:52:58	2	0	1	0
           166	2025-07-07 07:53:58	2	0	1	0
           176	2025-07-07 07:58:37	2	0	1	0
           113	2025-07-07 07:58:46	2	0	1	0
           179	2025-07-07 07:59:13	2	0	1	0
           178	2025-07-07 08:00:35	2	0	1	0
           183	2025-07-07 08:05:41	2	0	1	0
             9	2025-07-07 08:08:11	2	0	1	0
           161	2025-07-07 08:08:40	2	0	1	0
           161	2025-07-07 08:08:44	2	0	1	0
           136	2025-07-07 08:11:33	2	0	1	0
             5	2025-07-07 08:18:48	2	0	1	0
           167	2025-07-07 08:19:46	2	0	1	0
            54	2025-07-07 08:22:28	2	0	1	0
            54	2025-07-07 08:22:32	2	0	1	0
            79	2025-07-07 08:22:49	2	0	1	0
           127	2025-07-07 08:24:46	2	0	1	0
            79	2025-07-07 08:25:05	2	0	1	0
           121	2025-07-07 08:25:53	2	0	1	0
           117	2025-07-07 08:26:16	2	0	1	0
            50	2025-07-07 08:26:25	2	0	1	0
            51	2025-07-07 08:27:55	2	0	1	0
            51	2025-07-07 08:28:00	2	0	1	0
            93	2025-07-07 08:28:48	2	0	1	0
            93	2025-07-07 08:28:51	2	0	1	0
            93	2025-07-07 08:30:43	2	0	1	0
            39	2025-07-07 08:33:23	2	0	1	0
            10	2025-07-07 08:34:40	2	0	1	0
            72	2025-07-07 08:40:16	2	0	1	0
            72	2025-07-07 08:40:19	2	0	1	0
           163	2025-07-07 09:18:37	2	0	1	0
           155	2025-07-07 12:56:41	2	1	1	0
           163	2025-07-07 12:56:47	2	1	1	0
           136	2025-07-07 12:57:59	2	1	1	0
           178	2025-07-07 12:59:01	2	1	1	0
             4	2025-07-07 13:00:20	2	1	1	0
           176	2025-07-07 13:01:38	2	1	1	0
           132	2025-07-07 13:02:36	2	0	1	0
            10	2025-07-07 13:10:37	2	0	1	0
           155	2025-07-07 13:55:45	2	0	1	0
           163	2025-07-07 13:56:04	2	0	1	0
           136	2025-07-07 13:56:16	2	0	1	0
           166	2025-07-07 13:56:39	2	1	1	0
           171	2025-07-07 13:56:56	2	1	1	0
            97	2025-07-07 13:57:04	2	1	1	0
           173	2025-07-07 13:57:10	2	1	1	0
           127	2025-07-07 13:57:32	2	1	1	0
           183	2025-07-07 13:57:42	2	1	1	0
           161	2025-07-07 13:57:53	2	1	1	0
           176	2025-07-07 13:58:15	2	1	1	0
           178	2025-07-07 13:58:48	2	0	1	0
             4	2025-07-07 13:58:54	2	0	1	0
           142	2025-07-07 13:59:42	2	1	1	0
            10	2025-07-07 14:07:26	2	1	1	0
           166	2025-07-07 14:32:58	2	0	1	0
           183	2025-07-07 14:33:06	2	0	1	0
            97	2025-07-07 14:48:29	2	0	1	0
           173	2025-07-07 14:48:41	2	0	1	0
           142	2025-07-07 14:51:18	2	0	1	0
           171	2025-07-07 14:51:31	2	0	1	0
           161	2025-07-07 14:51:41	2	0	1	0
           127	2025-07-07 14:52:25	2	0	1	0
            79	2025-07-07 16:01:18	2	0	1	0
           161	2025-07-07 18:23:41	2	1	1	0
           127	2025-07-07 18:23:48	2	1	1	0
           173	2025-07-07 18:23:54	2	1	1	0
           171	2025-07-07 18:24:00	2	1	1	0
            97	2025-07-07 18:24:07	2	1	1	0
           166	2025-07-07 18:24:14	2	1	1	0
           183	2025-07-07 18:24:20	2	1	1	0
           113	2025-07-07 18:24:25	2	1	1	0
           132	2025-07-07 18:24:30	2	1	1	0
             4	2025-07-07 18:24:36	2	1	1	0
           180	2025-07-07 18:24:41	2	1	1	0
           136	2025-07-07 18:24:49	2	1	1	0
           163	2025-07-07 18:24:55	2	1	1	0
           176	2025-07-07 18:25:02	2	1	1	0
           142	2025-07-07 18:25:12	2	1	1	0
           178	2025-07-07 18:25:20	2	1	1	0
           155	2025-07-07 18:25:29	2	1	1	0
            10	2025-07-07 18:26:54	2	1	1	0
            39	2025-07-07 18:26:58	2	1	1	0
             5	2025-07-07 18:27:02	2	1	1	0
            72	2025-07-07 18:27:07	2	1	1	0
            72	2025-07-07 18:27:14	2	1	1	0
            51	2025-07-07 18:27:19	2	1	1	0
           121	2025-07-07 18:27:25	2	1	1	0
           117	2025-07-07 18:27:32	2	1	1	0
            54	2025-07-07 18:27:39	2	1	1	0
            79	2025-07-07 18:28:35	2	1	1	0
            93	2025-07-07 18:28:41	2	1	1	0
           179	2025-07-07 18:31:12	2	1	1	0
            96	2025-07-07 18:40:59	2	1	1	0
           167	2025-07-07 18:51:30	2	1	1	0
           177	2025-07-08 08:01:52	2	0	1	0
           155	2025-07-08 08:01:56	2	0	1	0
            97	2025-07-08 08:02:02	2	0	1	0
           134	2025-07-08 08:02:08	2	0	1	0
           171	2025-07-08 08:02:14	2	0	1	0
           169	2025-07-08 08:02:21	2	0	1	0
           142	2025-07-08 08:02:27	2	0	1	0
           178	2025-07-08 08:02:33	2	0	1	0
           183	2025-07-08 08:02:40	2	0	1	0
           173	2025-07-08 08:02:47	2	0	1	0
           176	2025-07-08 08:02:54	2	0	1	0
             4	2025-07-08 08:02:59	2	0	1	0
           127	2025-07-08 08:03:14	2	0	1	0
            96	2025-07-08 08:07:22	2	0	1	0
            54	2025-07-08 08:07:55	2	0	1	0
            54	2025-07-08 08:07:59	2	0	1	0
            25	2025-07-08 08:10:35	2	0	1	0
           117	2025-07-08 08:10:41	2	0	1	0
           113	2025-07-08 08:10:53	2	0	1	0
           136	2025-07-08 08:10:59	2	0	1	0
            72	2025-07-08 08:18:38	2	0	1	0
            72	2025-07-08 08:18:42	2	0	1	0
            79	2025-07-08 08:18:55	2	0	1	0
           167	2025-07-08 08:20:08	2	0	1	0
           180	2025-07-08 08:21:48	2	0	1	0
             9	2025-07-08 08:23:02	2	0	1	0
            50	2025-07-08 08:25:57	2	0	1	0
            93	2025-07-08 08:27:09	2	0	1	0
            93	2025-07-08 08:27:12	2	0	1	0
           179	2025-07-08 08:30:11	2	0	1	0
            10	2025-07-08 08:31:44	2	0	1	0
           161	2025-07-08 08:32:41	2	0	1	0
             5	2025-07-08 08:39:15	2	0	1	0
            39	2025-07-08 08:39:28	2	0	1	0
           169	2025-07-08 12:56:51	2	0	1	0
           136	2025-07-08 12:58:09	2	0	1	0
           136	2025-07-08 12:58:27	2	1	1	0
           155	2025-07-08 12:58:35	2	1	1	0
           132	2025-07-08 13:11:32	2	0	1	0
            10	2025-07-08 13:19:37	2	0	1	0
           155	2025-07-08 13:54:19	2	0	1	0
           169	2025-07-08 13:55:21	2	0	1	0
           136	2025-07-08 13:56:11	2	0	1	0
           171	2025-07-08 13:56:31	2	1	1	0
           161	2025-07-08 13:56:44	2	1	1	0
           134	2025-07-08 13:56:55	2	1	1	0
            97	2025-07-08 13:57:02	2	1	1	0
             4	2025-07-08 13:57:07	2	1	1	0
           142	2025-07-08 13:57:13	2	1	1	0
           173	2025-07-08 13:57:18	2	1	1	0
           176	2025-07-08 13:57:27	2	1	1	0
           127	2025-07-08 13:57:33	2	1	1	0
           178	2025-07-08 13:58:00	2	1	1	0
           183	2025-07-08 13:58:07	2	1	1	0
           177	2025-07-08 13:58:51	2	1	1	0
            50	2025-07-08 14:00:03	2	1	1	0
            50	2025-07-08 14:09:24	2	1	1	0
            10	2025-07-08 14:15:11	2	1	1	0
           177	2025-07-08 14:31:05	2	0	1	0
           161	2025-07-08 14:31:51	2	0	1	0
           171	2025-07-08 14:40:23	2	0	1	0
           173	2025-07-08 14:40:32	2	0	1	0
           178	2025-07-08 14:47:47	2	0	1	0
           183	2025-07-08 14:47:54	2	0	1	0
           134	2025-07-08 14:49:20	2	0	1	0
            97	2025-07-08 14:49:25	2	0	1	0
             4	2025-07-08 14:55:03	2	0	1	0
           127	2025-07-08 14:57:42	2	0	1	0
           142	2025-07-08 14:57:58	2	0	1	0
           176	2025-07-08 14:58:03	2	0	1	0
            72	2025-07-08 15:02:20	2	0	1	0
            93	2025-07-08 16:03:33	2	0	1	0
            79	2025-07-08 16:03:52	2	0	1	0
            72	2025-07-08 16:13:25	2	0	1	0
            93	2025-07-08 17:11:52	2	0	1	0
            79	2025-07-08 17:11:56	2	0	1	0
             4	2025-07-08 17:57:33	2	0	1	0
             4	2025-07-08 17:58:06	2	1	1	0
           113	2025-07-08 17:58:16	2	1	1	0
           169	2025-07-08 18:24:31	2	1	1	0
           155	2025-07-08 18:24:43	2	1	1	0
           180	2025-07-08 18:24:48	2	1	1	0
           136	2025-07-08 18:24:55	2	1	1	0
           161	2025-07-08 18:26:32	2	1	1	0
           173	2025-07-08 18:26:38	2	1	1	0
           167	2025-07-08 18:26:51	2	1	1	0
            39	2025-07-08 18:26:59	2	1	1	0
             5	2025-07-08 18:27:05	2	1	1	0
            72	2025-07-08 18:27:09	2	1	1	0
            72	2025-07-08 18:27:13	2	1	1	0
           117	2025-07-08 18:27:19	2	1	1	0
            25	2025-07-08 18:27:27	2	1	1	0
           177	2025-07-08 18:27:33	2	1	1	0
            54	2025-07-08 18:27:48	2	1	1	0
           171	2025-07-08 18:27:51	2	1	1	0
           176	2025-07-08 18:27:58	2	1	1	0
           127	2025-07-08 18:28:06	2	1	1	0
            10	2025-07-08 18:28:11	2	1	1	0
           132	2025-07-08 18:28:16	2	1	1	0
           134	2025-07-08 18:28:22	2	1	1	0
            97	2025-07-08 18:28:29	2	1	1	0
           183	2025-07-08 18:28:37	2	1	1	0
           178	2025-07-08 18:28:44	2	1	1	0
            79	2025-07-08 18:28:56	2	1	1	0
